15:19:34 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-8 OFI1s=-0,148 TradeRate=30,0
15:19:34 Price=180080 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-8 OFI1s=-0,148 TradeRate=30,0
15:19:35 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=73 OFI1s=1,000 TradeRate=65,0
15:19:35 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=73 OFI1s=1,000 TradeRate=65,0
15:19:35 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=73 OFI1s=1,000 TradeRate=65,0
15:19:35 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=73 OFI1s=1,000 TradeRate=64,0
15:19:36 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=18 OFI1s=1,000 TradeRate=25,0
15:19:36 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=17 OFI1s=1,000 TradeRate=23,0
15:19:36 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=17 OFI1s=1,000 TradeRate=23,0
15:19:36 Price=180075 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=17 OFI1s=1,000 TradeRate=23,0
15:19:37 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-6 OFI1s=-0,500 TradeRate=25,0
15:19:37 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-6 OFI1s=-0,500 TradeRate=25,0
15:19:37 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-6 OFI1s=-0,500 TradeRate=25,0
15:19:37 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-21 OFI1s=-0,913 TradeRate=27,0
15:19:37 Price=180070 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-21 OFI1s=-0,913 TradeRate=27,0
15:19:38 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-40 OFI1s=-0,952 TradeRate=51,0
15:19:38 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-40 OFI1s=-0,952 TradeRate=50,0
15:19:38 Price=180060 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-40 OFI1s=-0,952 TradeRate=50,0
15:19:39 Price=180050 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-216 OFI1s=-0,725 TradeRate=99,0
15:19:39 Price=180050 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-216 OFI1s=-0,725 TradeRate=99,0
15:19:39 Price=180050 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-216 OFI1s=-0,725 TradeRate=99,0
15:19:39 Price=180050 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-216 OFI1s=-0,725 TradeRate=98,0
15:19:40 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-18 OFI1s=-0,231 TradeRate=28,0
15:19:40 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-18 OFI1s=-0,231 TradeRate=28,0
15:19:40 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-18 OFI1s=-0,231 TradeRate=28,0
15:19:40 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-18 OFI1s=-0,231 TradeRate=27,0
15:19:41 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=11 OFI1s=0,355 TradeRate=15,0
15:19:41 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=11 OFI1s=0,355 TradeRate=13,0
15:19:41 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=11 OFI1s=0,355 TradeRate=13,0
15:19:41 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-26 OFI1s=-0,867 TradeRate=19,0
15:19:42 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-16 OFI1s=-0,267 TradeRate=44,0
15:19:42 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-8 OFI1s=-0,154 TradeRate=41,0
15:19:42 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-8 OFI1s=-0,154 TradeRate=41,0
15:19:42 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=-8 OFI1s=-0,154 TradeRate=42,0
15:19:43 Price=180055 Bid=0 Ask=0 BidVol1=0 AskVol1=0 Imb=0,000 Delta1s=3 OFI1s=0,086 TradeRate=27,0
